epoch,lr,loss,loss_pde,loss_bcic,loss_stl,robustness
0,0.002,3.3265316486358643,1.0529868602752686,2.2735447883605957,0.0,-0.6477686166763306
1,0.002,0.42292022705078125,0.044741760939359665,0.3781784772872925,0.0,0.38725757598876953
2,0.002,1.3222426176071167,0.34628021717071533,0.9759624004364014,0.0,0.8092133402824402
3,0.002,1.7362847328186035,0.6567104458808899,1.0795743465423584,0.0,0.7768698930740356
4,0.002,1.0759283304214478,0.4971502125263214,0.578778088092804,0.0,0.6084585189819336
5,0.002,0.38933372497558594,0.19286741316318512,0.19646629691123962,0.0,0.4032753109931946
6,0.002,0.2323654741048813,0.030130168423056602,0.20223531126976013,0.0,0.195169597864151
7,0.002,0.4997645318508148,0.07000875473022461,0.4297557771205902,0.0,0.008854246698319912
8,0.002,0.7601649165153503,0.1757281869649887,0.5844367146492004,0.0,-0.0923503190279007
9,0.002,0.7440680265426636,0.19943684339523315,0.5446311831474304,0.0,-0.07177098095417023
10,0.002,0.5112003087997437,0.1285720318555832,0.38262826204299927,0.0,0.043395280838012695
11,0.002,0.27042120695114136,0.048235367983579636,0.22218585014343262,0.0,0.19151310622692108
12,0.002,0.17546042799949646,0.0402410626411438,0.13521936535835266,0.0,0.3037474751472473
13,0.002,0.23875269293785095,0.11947242170572281,0.11928027868270874,0.0,0.3494357466697693
14,0.002,0.3594950735569,0.22773891687393188,0.13175615668296814,0.0,0.3462092876434326
15,0.002,0.41825246810913086,0.2842792868614197,0.13397319614887238,0.0,0.3209582567214966
16,0.002,0.3670760989189148,0.25279828906059265,0.11427779495716095,0.0,0.2918420732021332
17,0.002,0.2486751526594162,0.16240821778774261,0.08626693487167358,0.0,0.26585784554481506
18,0.002,0.145697683095932,0.07366803288459778,0.07202965021133423,0.0,0.2410934418439865
19,0.002,0.11560133844614029,0.03226632624864578,0.0833350121974945,0.0,0.2105892449617386
20,0.002,0.15632082521915436,0.043104901909828186,0.11321592330932617,0.0,0.1727340668439865
21,0.002,0.217286616563797,0.07561896741390228,0.14166764914989471,0.0,0.1404513120651245
22,0.002,0.24360039830207825,0.09305277466773987,0.15054762363433838,0.0,0.12962976098060608
23,0.002,0.2161986082792282,0.08039414882659912,0.1358044594526291,0.0,0.1442141830921173
24,0.002,0.15759676694869995,0.049597691744565964,0.10799907147884369,0.0,0.1751745492219925
25,0.002,0.10749511420726776,0.0245573241263628,0.08293779194355011,0.0,0.20779283344745636
26,0.002,0.09228338301181793,0.021443292498588562,0.07084009051322937,0.0,0.2317577600479126
27,0.002,0.1094004213809967,0.03825690969824791,0.0711435079574585,0.0,0.24588000774383545
28,0.002,0.13427655398845673,0.05894123390316963,0.07533532381057739,0.0,0.25347548723220825
29,0.002,0.14209987223148346,0.06731535494327545,0.07478451728820801,0.0,0.25659072399139404
30,0.002,0.12574231624603271,0.058700449764728546,0.06704185903072357,0.0,0.2544788420200348
31,0.002,0.09730926901102066,0.040785375982522964,0.056523893028497696,0.0,0.24495995044708252
32,0.002,0.07578307390213013,0.025633126497268677,0.05014994367957115,0.0,0.2266908884048462
33,0.002,0.07248729467391968,0.020594872534275055,0.051892418414354324,0.0,0.20128250122070312
34,0.002,0.08420892804861069,0.024509401991963387,0.05969952419400215,0.0,0.1741293966770172
35,0.002,0.0976935476064682,0.030660513788461685,0.06703303754329681,0.0,0.15270864963531494
36,0.002,0.10052216798067093,0.032871633768081665,0.06765053421258926,0.0,0.14304128289222717
37,0.002,0.0900765135884285,0.029842782765626907,0.06023373082280159,0.0,0.14688308537006378
38,0.002,0.07405073940753937,0.024892274290323257,0.04915846884250641,0.0,0.16141362488269806
39,0.002,0.06323874741792679,0.022391945123672485,0.0408468022942543,0.0,0.18105566501617432
40,0.002,0.06286872923374176,0.024040207266807556,0.038828521966934204,0.0,0.19987960159778595
41,0.002,0.06939805299043655,0.027791358530521393,0.04160669445991516,0.0,0.21330037713050842
42,0.002,0.07466909289360046,0.029940377920866013,0.04472871869802475,0.0,0.218800887465477
43,0.002,0.07309375703334808,0.028253713622689247,0.044840045273303986,0.0,0.21598823368549347
44,0.002,0.06565189361572266,0.023676568642258644,0.04197532311081886,0.0,0.20626342296600342
45,0.002,0.057958729565143585,0.01935114711523056,0.038607582449913025,0.0,0.1922798901796341
46,0.002,0.05493490397930145,0.017954515293240547,0.036980390548706055,0.0,0.1773451417684555
47,0.002,0.05695676803588867,0.019649196416139603,0.03730757161974907,0.0,0.1647886335849762
48,0.002,0.060247115790843964,0.022198675200343132,0.03804844245314598,0.0,0.15718738734722137
49,0.002,0.06063346937298775,0.023020055145025253,0.037613414227962494,0.0,0.1555393487215042
50,0.002,0.057023439556360245,0.021371208131313324,0.03565223142504692,0.0,0.15884947776794434
51,0.002,0.051844485104084015,0.018731318414211273,0.03311316668987274,0.0,0.16464076936244965
52,0.002,0.04854636639356613,0.01731812208890915,0.03122824616730213,0.0,0.17021416127681732
53,0.002,0.048517823219299316,0.018058905377984047,0.03045891970396042,0.0,0.17383575439453125
54,0.002,0.05020381137728691,0.019933339208364487,0.030270472168922424,0.0,0.17507819831371307
55,0.002,0.05081913620233536,0.021009832620620728,0.02980930544435978,0.0,0.17432697117328644
56,0.002,0.04907449707388878,0.02030242420732975,0.02877207286655903,0.0,0.17205916345119476
57,0.002,0.04602980613708496,0.018395481631159782,0.02763432264328003,0.0,0.1685105413198471
58,0.002,0.043749161064624786,0.01667024940252304,0.027078913524746895,0.0,0.16386523842811584
59,0.002,0.04327461123466492,0.01596882939338684,0.027305783703923225,0.0,0.15867756307125092
