epoch,lr,loss,loss_pde,loss_bcic,loss_stl,robustness
0,0.002,4.622375965118408,1.0529868602752686,2.2735447883605957,1.2958444356918335,-0.6477686166763306
1,0.002,0.4434792697429657,0.049066007137298584,0.39058810472488403,0.0038251434452831745,0.3947143256664276
2,0.002,1.3720369338989258,0.30614665150642395,1.0658491849899292,4.118133074371144e-05,0.8487984538078308
3,0.002,2.191624641418457,0.7301712036132812,1.4614241123199463,2.940743070212193e-05,0.8824751973152161
4,0.002,1.7852994203567505,0.7203218936920166,1.0648757219314575,0.00010185052815359086,0.7582311630249023
5,0.002,0.9266080856323242,0.43089109659194946,0.49510157108306885,0.000615388504229486,0.5782279968261719
6,0.002,0.3423657715320587,0.14310643076896667,0.1950056254863739,0.004253708757460117,0.38398730754852295
7,0.002,0.2964959740638733,0.026809729635715485,0.24147555232048035,0.02821071445941925,0.18872599303722382
8,0.002,0.6506776809692383,0.08388939499855042,0.4468607008457184,0.11992756277322769,0.01966734044253826
9,0.002,0.9200893640518188,0.18120837211608887,0.5462754368782043,0.19260552525520325,-0.04821889474987984
10,0.002,0.785484790802002,0.18980346620082855,0.47058019042015076,0.12510114908218384,0.014019227586686611
11,0.002,0.49207597970962524,0.11404965072870255,0.3413824737071991,0.036643873900175095,0.16040630638599396
12,0.002,0.3005233705043793,0.037677910178899765,0.25447607040405273,0.008369380608201027,0.31527408957481384
13,0.002,0.24479511380195618,0.02888726070523262,0.21282678842544556,0.003081066533923149,0.4165329039096832
14,0.002,0.294701486825943,0.10185319185256958,0.19042229652404785,0.0024259870406240225,0.44060078263282776
15,0.002,0.3893507719039917,0.21580319106578827,0.17019227147102356,0.003355319146066904,0.40793704986572266
16,0.002,0.45756229758262634,0.30268192291259766,0.14903278648853302,0.0058475942350924015,0.3517632484436035
17,0.002,0.44840070605278015,0.311976820230484,0.12660591304302216,0.009817997924983501,0.29894548654556274
18,0.002,0.3607326149940491,0.24368366599082947,0.10326738655567169,0.013781534507870674,0.26403361558914185
19,0.002,0.24246884882450104,0.14148347079753876,0.08497873693704605,0.016006633639335632,0.24850307404994965
20,0.002,0.1570681929588318,0.05851147696375847,0.08179036527872086,0.016766350716352463,0.24367347359657288
21,0.002,0.1426122784614563,0.025812894105911255,0.09880661964416504,0.017992768436670303,0.23630283772945404
22,0.002,0.18983975052833557,0.0395677387714386,0.1293770968914032,0.020894909277558327,0.22061197459697723
23,0.002,0.25125494599342346,0.07015346735715866,0.15704908967018127,0.024052375927567482,0.2057350128889084
24,0.002,0.27692896127700806,0.08606287091970444,0.16638720035552979,0.024478886276483536,0.20386850833892822
25,0.002,0.2500770092010498,0.07515158504247665,0.15345194935798645,0.02147345431149006,0.21773360669612885
26,0.002,0.19208857417106628,0.04784170910716057,0.12685617804527283,0.01739068701863289,0.23985908925533295
27,0.002,0.13973891735076904,0.0246884748339653,0.10053227841854095,0.01451816689223051,0.2586401700973511
28,0.002,0.11903105676174164,0.020753808319568634,0.08487096428871155,0.013406286016106606,0.2668890655040741
29,0.002,0.13163074851036072,0.036594659090042114,0.0816013365983963,0.013434757478535175,0.26666972041130066
