epoch,lr,loss,loss_pde,loss_bcic,loss_stl,robustness
0,0.002,5.918220520019531,1.0529868602752686,2.2735447883605957,2.591688871383667,-0.6477686166763306
1,0.002,0.45320776104927063,0.05072025954723358,0.39500948786735535,0.0074780285358428955,0.3970133364200592
2,0.002,1.3997905254364014,0.2857823073863983,1.1139416694641113,6.647450936725363e-05,0.8702318072319031
3,0.002,2.4978065490722656,0.7644649744033813,1.7333126068115234,2.9113158234395087e-05,0.9527993202209473
4,0.002,2.385432481765747,0.8777346611022949,1.507629632949829,6.811446655774489e-05,0.8677945137023926
5,0.002,1.546204686164856,0.6540116667747498,0.8918697237968445,0.0003232502203900367,0.7120388746261597
6,0.002,0.7098169326782227,0.3257269263267517,0.3821282386779785,0.0019617495127022266,0.5315174460411072
7,0.002,0.29996398091316223,0.09011627733707428,0.1973290741443634,0.012518608942627907,0.344855934381485
8,0.002,0.40553855895996094,0.031673990190029144,0.29957932233810425,0.07428525388240814,0.1589258760213852
9,0.002,0.8468449711799622,0.10997146368026733,0.48515400290489197,0.25171953439712524,0.013205314055085182
10,0.002,1.0299174785614014,0.19091616570949554,0.5288208723068237,0.3101803660392761,-0.015834569931030273
11,0.002,0.7631580829620361,0.1781451255083084,0.4355260729789734,0.14948689937591553,0.07915844768285751
12,0.002,0.47945931553840637,0.09982038289308548,0.3435051143169403,0.03613383695483208,0.23587274551391602
13,0.002,0.33789679408073425,0.030100397765636444,0.29933395981788635,0.008462425321340561,0.3845232129096985
14,0.002,0.3018001317977905,0.0218457393348217,0.27659815549850464,0.0033562530297785997,0.4776441156864166
15,0.002,0.33867621421813965,0.08673068135976791,0.24918325245380402,0.002762287389487028,0.4971950650215149
16,0.002,0.4114922881126404,0.19522148370742798,0.212271049618721,0.003999759443104267,0.4600226581096649
17,0.002,0.4758897125720978,0.2932378649711609,0.17509721219539642,0.007554627954959869,0.39598459005355835
18,0.002,0.4903428852558136,0.33107316493988037,0.1450277864933014,0.014241921715438366,0.33174195885658264
