epoch,lr,loss,loss_pde,loss_bcic,loss_stl,robustness
0,0.002,8.509909629821777,1.0529868602752686,2.2735447883605957,5.183377742767334,-0.6477686166763306
1,0.002,0.465190052986145,0.05269694700837135,0.39766547083854675,0.014827651903033257,0.3978836238384247
2,0.002,1.424176573753357,0.2601873278617859,1.1638820171356201,0.00010715300595620647,0.8918042182922363
3,0.002,2.8630216121673584,0.7851848602294922,2.0778112411499023,2.5416160497115925e-05,1.0356966257095337
4,0.002,3.2757766246795654,1.0715222358703613,2.204221725463867,3.254474722780287e-05,1.0109730958938599
5,0.002,2.7069098949432373,1.0068341493606567,1.6999764442443848,9.941621829057112e-05,0.8992989659309387
6,0.002,1.7315053939819336,0.718616783618927,1.0124311447143555,0.00045757280895486474,0.7466145157814026
7,0.002,0.8634159564971924,0.38233017921447754,0.4786348342895508,0.0024509169161319733,0.5786617398262024
8,0.002,0.388742595911026,0.1344948709011078,0.24062258005142212,0.013625157065689564,0.4064166247844696
9,0.002,0.3867453932762146,0.039080724120140076,0.273180216550827,0.07448446750640869,0.23271071910858154
10,0.002,0.8165832757949829,0.08123500645160675,0.4369368553161621,0.29841142892837524,0.07938406616449356
11,0.002,1.2014787197113037,0.17097054421901703,0.5280858278274536,0.5024223923683167,0.013477611355483532
12,0.002,0.993199348449707,0.1979699432849884,0.47707998752593994,0.3181494474411011,0.07166659832000732
13,0.002,0.6465446352958679,0.1476210355758667,0.4058966040611267,0.09302698820829391,0.20930169522762299
14,0.002,0.4756810963153839,0.07081051915884018,0.38352519273757935,0.02134537324309349,0.3610406219959259
15,0.002,0.40687844157218933,0.017419053241610527,0.38323071599006653,0.006228676065802574,0.48515525460243225
16,0.002,0.390970379114151,0.01792861707508564,0.36994224786758423,0.003099513240158558,0.555142879486084
17,0.002,0.41052430868148804,0.07685375213623047,0.33079618215560913,0.00287437392398715,0.5626980066299438
18,0.002,0.4526960849761963,0.17365142703056335,0.2747054994106293,0.004339170642197132,0.5214215517044067
19,0.002,0.49900269508361816,0.27111726999282837,0.2194250524044037,0.00846036709845066,0.454392671585083
20,0.002,0.5242626070976257,0.3300965428352356,0.17707449197769165,0.01709159091114998,0.3835323750972748
21,0.002,0.504858136177063,0.3270799517631531,0.14758145809173584,0.030196737498044968,0.3257945477962494
22,0.002,0.4329531192779541,0.2657355070114136,0.12473003566265106,0.04248756170272827,0.29087281227111816
23,0.002,0.3277350068092346,0.17379212379455566,0.10658571124076843,0.04735717549920082,0.2797149121761322
24,0.002,0.23129059374332428,0.08736235648393631,0.09889771044254303,0.045030515640974045,0.2848995327949524
25,0.002,0.18347805738449097,0.03328556939959526,0.10892119258642197,0.04127129912376404,0.29385390877723694
26,0.002,0.19641458988189697,0.019077327102422714,0.13685253262519836,0.040484730154275894,0.295827716588974
27,0.002,0.24919795989990234,0.033324312418699265,0.17287006974220276,0.04300357401371002,0.2896330952644348
28,0.002,0.30281946063041687,0.05490532144904137,0.20185323059558868,0.04606092721223831,0.28257206082344055
29,0.002,0.3238462209701538,0.06562941521406174,0.21182799339294434,0.04638880491256714,0.28184205293655396
30,0.002,0.30207961797714233,0.059072621166706085,0.19982978701591492,0.04317720606923103,0.2892192006111145
31,0.002,0.25172901153564453,0.041184086352586746,0.1720619946718216,0.038482923060655594,0.3010248839855194
32,0.002,0.1987956166267395,0.024216536432504654,0.13962866365909576,0.034950412809848785,0.310875803232193
33,0.002,0.16580206155776978,0.018856747075915337,0.11299961060285568,0.0339457169175148,0.3138557970523834
34,0.002,0.16156253218650818,0.028649568557739258,0.09770090878009796,0.035212062299251556,0.31011348962783813
35,0.002,0.17906823754310608,0.0488368384540081,0.09308720380067825,0.037144195288419724,0.3046499192714691
36,0.002,0.20159673690795898,0.06950664520263672,0.09451755881309509,0.03757253661751747,0.30347636342048645
37,0.002,0.21392786502838135,0.0812641978263855,0.09737153351306915,0.0352921299636364,0.3098812997341156
38,0.002,0.21057860553264618,0.07985908538103104,0.0997060090303421,0.031013498082756996,0.3230743110179901
39,0.002,0.1955963373184204,0.06721027195453644,0.10186344385147095,0.026522621512413025,0.3389991223812103
40,0.002,0.17703020572662354,0.049279481172561646,0.10446075350046158,0.023289984092116356,0.3521996736526489
41,0.002,0.16156157851219177,0.03242155909538269,0.1071014329791069,0.022038575261831284,0.3578011691570282
42,0.002,0.15244023501873016,0.020765474066138268,0.10859400033950806,0.023080769926309586,0.35311517119407654
43,0.002,0.14995622634887695,0.015201292000710964,0.10810542106628418,0.026649516075849533,0.3385138511657715
44,0.002,0.15266689658164978,0.01407327875494957,0.10576488077640533,0.03282873332500458,0.3172719478607178
45,0.002,0.15807318687438965,0.014752858318388462,0.1023031622171402,0.04101716727018356,0.2944875657558441
46,0.002,0.16259780526161194,0.015150327235460281,0.09815085679292679,0.04929661005735397,0.2755787968635559
47,0.002,0.16248050332069397,0.014555011875927448,0.09320629388093948,0.05471918731927872,0.2648002803325653
48,0.002,0.15608593821525574,0.013562027364969254,0.08742934465408325,0.05509456247091293,0.26409289240837097
49,0.002,0.14619609713554382,0.013345209881663322,0.08213967829942703,0.05071120709180832,0.2726602852344513
50,0.002,0.13789188861846924,0.0147953936830163,0.07917472720146179,0.04392177611589432,0.2874624729156494
51,0.002,0.1347961127758026,0.01797420345246792,0.07957335561513901,0.03724854439496994,0.30436283349990845
52,0.002,0.13680575788021088,0.022132471203804016,0.0825023427605629,0.032170943915843964,0.319337397813797
53,0.002,0.14086857438087463,0.026046961545944214,0.08566108345985413,0.029160523787140846,0.3293515145778656
54,0.002,0.14345048367977142,0.028533238917589188,0.08673145622015,0.028185779228806496,0.332812637090683
55,0.002,0.14265288412570953,0.028860051184892654,0.0847231075167656,0.029069721698760986,0.3296690881252289
56,0.002,0.13895030319690704,0.027026716619729996,0.08034466207027435,0.03157893195748329,0.32123199105262756
57,0.002,0.13435973227024078,0.02368328720331192,0.07535339891910553,0.035323042422533035,0.30979180335998535
58,0.002,0.1309032440185547,0.01984933391213417,0.07144871354103088,0.03960520774126053,0.29807958006858826
59,0.002,0.12949499487876892,0.01652604527771473,0.06954846531152725,0.04342048987746239,0.2886419892311096
60,0.002,0.1297026127576828,0.014290273189544678,0.06965465843677521,0.045757684856653214,0.28325170278549194
61,0.002,0.13057246804237366,0.013207700103521347,0.07127296924591064,0.046091798692941666,0.2825030982494354
62,0.002,0.1311028152704239,0.012870361097157001,0.07356405258178711,0.044668395072221756,0.2857297956943512
63,0.002,0.13089369237422943,0.012775687500834465,0.07581304758787155,0.042304959148168564,0.2913150191307068
64,0.002,0.12975850701332092,0.01266595721244812,0.077146016061306,0.039946526288986206,0.29719996452331543
